3,3,3,3,3,1,0,2,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,1,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,3,2,2,2,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,3,1,1,2,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,1,1,1,1,1,1,1,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,0,1,0,1,0,0,2,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,0,0,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,1,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,1,0,0,0,3,0,0,2,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
2,1,1,0,0,2,1,0,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,0,0,0,1,1,0,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,1,1,1,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,1,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
2,1,2,1,1,0,1,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,1,1,1,1,0,1,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,2,2,1,2,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,1,1,0,1,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,1,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,1,0,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,2,0,1,2,0,0,3,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,1,0,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,1,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,1,1,1,1,0,1,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,1,1,0,0,3,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,1,1,1,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
2,2,2,1,1,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,1,1,0,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,1,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,0,1,0,2,2,2,0,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,0,0,0,0,1,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y
1,0,1,1,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
2,0,0,1,1,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,1,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,1,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,1,1,1,0,0,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
3,1,1,1,1,1,1,1,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
3,3,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,0,1,0,2,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,1,0,1,2,2,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,0,1,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,0,1,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,1,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
2,2,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
5,2,1,3,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,1,1,1,1,0,0,2,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
2,2,1,2,2,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,3,2,2,2,2,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,1,1,1,1,4,1,0,3,3,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,2,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
2,2,1,1,1,1,2,0,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,0,1,2,2,0,0,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,1,1,1,2,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,1,1,2,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,1,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,1,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,0,0,1,2,1,1,3,2,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
2,1,1,1,2,8,5,2,5,3,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,1,1,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,3,0,1,0,3,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,1,0,1,1,1,1,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
2,1,0,0,0,2,0,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,1,1,1,1,1,1,1,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
1,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
4,1,2,3,4,1,1,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
2,2,3,0,0,6,1,0,1,3,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,0,1,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,1,0,1,4,0,0,2,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,1,1,1,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,1,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,0,0,2,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,1,1,1,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,1,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,0,1,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,1,0,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,1,1,1,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,1,1,1,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,1,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
3,3,2,3,2,1,1,2,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,0,0,1,4,1,2,2,2,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,1,1,0,2,2,1,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
2,1,2,3,5,4,3,5,4,3,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,1,1,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,2,1,0,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,0,0,2,1,1,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
2,1,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
2,0,0,2,1,3,0,0,0,2,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,0,0,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,1,1,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
2,2,0,1,1,1,0,0,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
2,1,1,1,1,0,2,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,1,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,1,0,0,1,2,1,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,2,0,0,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
2,0,1,0,0,2,0,0,2,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,1,0,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,0,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,0,0,0,1,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,1,0,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,1,0,0,3,2,1,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,0,0,0,1,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,2,2,0,0,2,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,1,1,1,1,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
0,0,0,0,0,2,0,0,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,2,0,0,2,2,0,0,1,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,1,0,0,1,0,0,0,0,4.3,2.15,3.6,3.3,4.1,y,n,y,n,y
1,0,0,0,0,1,1,0,0,1,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
0,0,0,0,0,1,1,1,1,1,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
1,0,0,1,1,1,0,1,1,1,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
0,0,0,0,0,1,0,1,1,1,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
2,1,0,2,1,0,0,0,0,0,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
0,0,0,0,0,3,1,0,3,1,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
0,0,0,0,0,0,0,0,0,0,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
0,0,0,0,0,0,0,0,0,0,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
0,0,0,0,0,1,1,0,1,1,4.65,3.2,3.05,3.65,4.75,y,y,n,y,y
0,0,0,0,0,1,1,0,1,1,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,2,1,1,1,1,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,1,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,3,1,0,2,2,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
1,1,1,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,1,0,1,1,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,3,0,0,0,3,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
1,0,1,0,1,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
1,1,1,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
4,2,0,0,1,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,2,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,0,0,1,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,3,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
1,1,0,1,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
1,1,1,0,1,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,1,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,1,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
1,1,0,1,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,3,1,2,4,3,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,1,0,0,1,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,1,0,0,1,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
0,0,0,0,0,1,0,0,0,1,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
1,0,0,0,1,0,1,0,0,0,3.7,2.9,3.4,3.35,4.05,y,y,n,n,y
3,1,2,3,1,2,2,1,3,2,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
1,1,1,1,0,1,0,0,1,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
1,0,1,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
1,0,1,0,1,1,1,1,1,1,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
0,0,0,0,0,1,0,0,0,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
0,0,0,0,0,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
2,1,2,1,1,0,0,0,0,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
0,0,0,0,0,1,0,0,1,0,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
1,0,0,1,1,1,1,1,1,1,3.45,2.85,2.8,2.7,4.15,n,y,n,n,y
