1109814868444614657,Sun Mar 24 13:50:58 +0000 2019,rauhlwave,,@FiifiParlmer just chilling with a friend and listen to music it‘s nice weather here :) wby?,chilling friend listen music it‘s nice weather :) wby?,,0,1,0,0,0,2,0,0,1,2
1109814868469866501,Sun Mar 24 13:50:58 +0000 2019,JonUPS_,,"Thread by @SethAbramson: ""(IMPORTANT) Putin had three plans for getting US sanctions dropped. 1) TRUMP ORG. Putin e… https://t.co/5PGgCtMHnr","Thread ""(IMPORTANT) Putin three plan getting US sanction dropped. 1) TRUMP ORG. Putin e…",,0,0,0,0,0,0,1,0,0,0
1109814864275398657,Sun Mar 24 13:50:57 +0000 2019,hanjangho76,Jerusalem,Now we rest easy. #Jerusalem https://t.co/DO4m1QiDKH,Now rest easy. ,,0,0,0,0,0,1,0,0,0,0
1109814872659898374,Sun Mar 24 13:50:59 +0000 2019,membraneshell,,I was drinking a licuado https://t.co/107X0WrWGS,I wa drinking licuado,,1,0,0,0,0,0,0,0,0,0
1109814872651583488,Sun Mar 24 13:50:59 +0000 2019,bm_sfg,,This wee dick thinks he's had a fuckin heart attack so I'm on ambulance duty. :face_with_tears_of_joy: I bet it's fuckin heartburn. Tenner… https://t.co/qLfvCxRSVR,This wee dick think he's fuckin heart attack I'm ambulance duty. I bet fuckin heartburn. Tenner…,😂,2,0,2,0,1,0,0,0,1,0
1109814872668295168,Sun Mar 24 13:50:59 +0000 2019,silviecrystal,succulents,Any #succulents lover here? (* w*)/:cactus::red_heart:️ https://t.co/EJ0829Z2bo,Any  lover here? (* w*)/ ️,🌵❤,0,0,0,0,0,1,1,0,1,1
1109814872638779392,Sun Mar 24 13:50:59 +0000 2019,MoviesPackage,"RakulPreetSingh,RakulPreet",Congrats @Rakulpreet :red_heart::red_heart: It's 7m followers on Instagram :collision::fire::smiling_face_with_sunglasses: #RakulPreetSingh #RakulPreet https://t.co/LocngEIlxE,Congrats It's 7m follower Instagram  ,❤❤💥🔥😎,0,0,0,0,0,0,0,0,1,0
1109814876854206465,Sun Mar 24 13:51:00 +0000 2019,SangamPokharel7,businessmotivation,"You build your own dreams, Otherwise somebody else will hire you build their dreams !!!  #businessmotivation","You build dreams, Otherwise somebody else hire build dream !!! ",,0,0,0,0,0,3,1,0,1,1
1109814876837425152,Sun Mar 24 13:51:00 +0000 2019,blueemagicc,,He looks so happy omg!!!,He look happy omg!!!,,0,0,0,0,0,1,1,0,1,1
1109814876866834432,Sun Mar 24 13:51:00 +0000 2019,tobeiconoclast,,@jjz1600 @WashPost @RabbiShmuley @IlhanMN So WaPo will deny a disability rights group access to run an ad but then… https://t.co/B4L1sWPXPe,So WaPo deny disability right group access run ad then…,,2,1,0,0,1,0,0,0,0,0
1109814881052749826,Sun Mar 24 13:51:01 +0000 2019,Lil__yimmy,,Just to let y’all know if u don’t go to maxwell drunk and get the breakfast sandwich with extra cheese then you just suck,Just let y’all know u don’t go maxwell drunk get breakfast sandwich extra cheese suck,,1,0,0,0,0,2,0,0,0,0
1109814881040007169,Sun Mar 24 13:51:01 +0000 2019,SMITH_tweets,SMITHsays,Guess what's the most related keyword with 'bacon' in user reviews. The answer is 'French Toast' and 'Brussels Sprout' #SMITHsays,Guess what's related keyword 'bacon' user reviews. The answer 'French Toast' 'Brussels Sprout' ,,0,0,0,0,0,0,0,0,1,0
1109814876850061314,Sun Mar 24 13:51:00 +0000 2019,riccj1,,"@circumsizedbitc ""keep it cute"" ""i would love to taste your hole"" - never said i wouldn't like that tho https://t.co/Aqyo1YBkrH","""keep cute"" ""i would love taste hole"" - never said like tho",,0,0,0,0,0,2,0,0,0,1
1109814881060974593,Sun Mar 24 13:51:01 +0000 2019,1Wanna_Die,,"I'm in love with you, and all your little things. https://t.co/Ssj3GxUXeB","I'm love you, little things.",,0,0,0,0,0,1,0,0,0,1
1109814885259440129,Sun Mar 24 13:51:02 +0000 2019,2syco4u,,Quieting the body calms the mind. If you are thinking about le... More for Taurus https://t.co/em6NAWoQen,Quieting body calm mind. If thinking le... More Taurus,,0,0,0,0,0,1,0,0,0,0
1109814885255446529,Sun Mar 24 13:51:02 +0000 2019,AbinayaKalpathi,,"@NCTsmtown_DREAM You’re so cute. I love you so much I’m so proud of you!! Thank you for always showing us love too,… https://t.co/N3drL0HfXX","You’re cute. I love much I’m proud you!! Thank always showing u love too,…",,0,0,0,0,0,4,1,0,1,3
1109814885242691586,Sun Mar 24 13:51:02 +0000 2019,sahnisantosh55,,@JioCare my jio number is 7007669108. And i have a suggestion for you. Please shut your service if you are unable to provide good speed.,jio number 7007669108. And suggestion you. Please shut service unable provide good speed.,,1,1,0,0,0,2,1,1,2,1
1109814885251198979,Sun Mar 24 13:51:02 +0000 2019,daaaaay6,,@nct_day6 did you mean *he hates me*,mean *he hate me*,,1,1,1,1,1,0,0,0,0,0
1109814885234458624,Sun Mar 24 13:51:02 +0000 2019,ciaran18881,,@nickyflynn__ @IAM2INDIE4U Defo naw hahah in bed for work on a sunday as if that wasn’t bad enough phoning me at 2… https://t.co/GhncdSi9lI,Defo naw hahah bed work sunday wasn’t bad enough phoning 2…,,1,1,1,1,1,0,0,0,0,0
1109814885242658817,Sun Mar 24 13:51:02 +0000 2019,Phancakes26,,"@GagaMediaDotNet Paper gangsta, So happy i could die &amp; alejandro","Paper gangsta, So happy could die &amp; alejandro",,1,1,1,0,0,1,1,0,1,1
1109814889453891584,Sun Mar 24 13:51:03 +0000 2019,peeeeterrrrrr,,@LEGENDSOFCORA Whennit starts raining on the day of your garden wedding and that wind you heard startsblowing your… https://t.co/LAHTmpEjjc,Whennit start raining day garden wedding wind heard startsblowing your…,,0,0,0,0,0,1,1,0,0,1
1109814889453740033,Sun Mar 24 13:51:03 +0000 2019,channilleee,,@csam_masc Miss u too na din :red_heart:️ char AHAHAHA feeling ko lol,Miss u na din ️ char AHAHAHA feeling ko lol,❤,2,1,1,1,1,1,1,1,1,1
1109814893614555136,Sun Mar 24 13:51:04 +0000 2019,keyslapis_bot,,This is how i grab my mans ass and he does nothing of it.,This grab man doe nothing it.,,1,0,0,0,1,0,0,0,0,0
1109814893618839553,Sun Mar 24 13:51:04 +0000 2019,beamkirk,,"""Hope"" is often used in modern English to mean a possible but uncertain desire, as in the phrase ""I hope so."" But i… https://t.co/7rTYjGVrLY","""Hope"" often used modern English mean possible uncertain desire, phrase ""I hope so."" But i…",,1,0,1,1,1,1,1,2,1,1
1109814897842495488,Sun Mar 24 13:51:05 +0000 2019,samgillani45447,,*Scrolling* *Scrolling* *Scrolling* *Why am I not studying?* *Scrolling with regret* *Scrolling with more regret*,*Scrolling* *Scrolling* *Scrolling* *Why I studying?* *Scrolling regret* *Scrolling regret*,,2,2,0,0,0,0,0,0,0,0
1109814897804623872,Sun Mar 24 13:51:05 +0000 2019,PodcastAddict,,@doubleUOglobe @lifttheveil411 It looks like you're hiding played episodes. Press on the toolbar 'eye' button to to… https://t.co/vFRc0apVaR,It look like hiding played episodes. Press toolbar 'eye' button to…,,0,0,1,0,0,0,0,0,0,0
1109814902011633664,Sun Mar 24 13:51:06 +0000 2019,Risey99,CFC,It's absolute filth this goal :smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses: #CFC,It's absolute filth goal ,😎😎😎,1,0,0,1,0,1,0,0,0,0
1109814906222723075,Sun Mar 24 13:51:07 +0000 2019,britt_anyy17,,i used to cry over your ass but i’m good now :woman_tipping_hand_light_skin_tone::face_with_tears_of_joy:,used cry i’m good 💁🏻‍♀️,😂,1,1,0,0,0,1,1,1,1,1
1109814906214215681,Sun Mar 24 13:51:07 +0000 2019,_Jaz_11,,A chance meeting could bring you face to face with someone you... More for Virgo https://t.co/hNZOWMKvwn,A chance meeting could bring face face someone you... More Virgo,,0,0,0,0,0,0,0,1,0,0
1109814906201743362,Sun Mar 24 13:51:07 +0000 2019,FPOkenny,,TIL that swiping up on a Live Photo gives you options including long exposure (best used for not photos of @WBEZ co… https://t.co/3Os7FcfoF6,TIL swiping Live Photo give option including long exposure (best used photo co…,,0,0,0,0,0,2,1,0,0,0
1109814910416879618,Sun Mar 24 13:51:08 +0000 2019,Rhaine30431008,,@Iamkatlove143 Oo nga di ba kami ang worst and hadlang sa happiness mo....saka 10 lang naman needed niya di ba,Oo nga di ba kami ang worst hadlang sa happiness mo....saka 10 lang naman needed niya di ba,,0,0,0,0,0,1,1,0,0,1
1109814910417014784,Sun Mar 24 13:51:08 +0000 2019,screamfaceguy,,"@BelfastBronco Fair assessment of the situation. Still, best of luck.","Fair assessment situation. Still, best luck.",,0,0,0,0,0,1,1,2,1,1
1109814910417031168,Sun Mar 24 13:51:08 +0000 2019,studdard2018,,@JNNCollectors @SpartanKing1534 only MSU player. $2 shipped pwe. https://t.co/ZPGHhtYyOI,MSU player. $2 shipped pwe.,,1,0,0,0,0,0,0,0,0,0
1109814914586013697,Sun Mar 24 13:51:09 +0000 2019,ramkpv,,@mahesh10816  @SuryahSG @HRajaBJP  What is plan to counter KC?,What plan counter KC?,,0,0,0,0,0,0,1,0,0,0
1109814914607185920,Sun Mar 24 13:51:09 +0000 2019,dreamyiis,,@RatchetA_ Who is upset? I loved it!,Who upset? I loved it!,,1,1,0,0,1,0,0,0,0,0
1109814918805544961,Sun Mar 24 13:51:10 +0000 2019,ACUSoftball,LifeHasAScoreboard,Soooo good SVP! #LifeHasAScoreboard,Soooo good SVP! ,,0,0,0,0,0,1,1,1,1,1
1109814923008212992,Sun Mar 24 13:51:11 +0000 2019,Mashipotz,,@psmickey *happy. sorry for the typo :expressionless_face:,*happy. sorry typo,😑,0,0,0,0,0,1,1,0,1,1
1109814922974846976,Sun Mar 24 13:51:11 +0000 2019,C6K9ZxFv4hgM0f8,,@UNHCRTurkey @AlmanyaBE @GermanyDiplo @Refugees @UNHCRgov @UNHCR_de Our future is in your hands we are tired from o… https://t.co/RXcybuBShc,Our future hand tired o…,,1,0,0,0,0,0,0,0,0,0
1109814923008208901,Sun Mar 24 13:51:11 +0000 2019,RuthDjusthine,,Sobrang clingy ko sa nanay ko even in public places,Sobrang clingy ko sa nanay ko even public place,,0,0,0,0,0,1,1,0,0,0
1109814927194124289,Sun Mar 24 13:51:12 +0000 2019,DazzlingShawol,,los intelectuales son team Yoona,los intelectuales son team Yoona,,0,0,0,0,0,0,0,0,1,0
1109814927177535489,Sun Mar 24 13:51:12 +0000 2019,SilvarSofa,,"@RazorwireRyan Hopefully improving lodgings and job, not evicted on the streets? :grinning_face:","Hopefully improving lodging job, evicted streets?",😀,0,0,0,0,0,2,0,0,1,0
1109814927181709312,Sun Mar 24 13:51:12 +0000 2019,asma_siddiqi,,@ShehryarAfridi1 Still waiting? Another good for nothing Minister.,Still waiting? Another good nothing Minister.,,0,0,0,0,0,1,1,1,1,1
1109814927173124096,Sun Mar 24 13:51:12 +0000 2019,GrogSpeaks,,Grog wake to find wisdom from magic laptop thing.,Grog wake find wisdom magic laptop thing.,,0,0,0,0,0,1,0,0,1,0
1109814927168933889,Sun Mar 24 13:51:12 +0000 2019,anblaser,,"You’re doing your best to stay focused on the task at hand, bu... More for Aries https://t.co/jqnHW4asai","You’re best stay focused task hand, bu... More Aries",,0,0,0,0,0,1,0,0,0,0
1109814927202680832,Sun Mar 24 13:51:12 +0000 2019,DJSlimmdawg,,"Defending yourself against a home invader is now a criminal offense in Canada, where “progressivism” means CRIMINAL… https://t.co/3V6ONy1KLv","Defending home invader criminal offense Canada, “progressivism” mean CRIMINAL…",,3,2,3,2,3,0,0,0,0,0
1109814927185924096,Sun Mar 24 13:51:12 +0000 2019,baconthedoggers,,I had fun causing a ruckus at the @peacecollective x @canadapooch jersey launch yesterday with my friends :smiling_face:️… https://t.co/nnTBGWGD3a,I fun causing ruckus x jersey launch yesterday friend ️…,☺,0,0,0,0,0,3,2,0,1,2
1109814931363385346,Sun Mar 24 13:51:13 +0000 2019,ShokoLowani,,"@KMutisi They just make noise, I doubt that  they are the educated lawyers.","They make noise, I doubt educated lawyers.",,2,1,1,0,0,1,0,0,1,0
1109814931380011008,Sun Mar 24 13:51:13 +0000 2019,axmdeslate,,@KianBialen @kylalouieza Kian? *threatening voice,Kian? *threatening voice,,1,0,1,1,1,0,0,0,0,0
1109814931363385345,Sun Mar 24 13:51:13 +0000 2019,_nicolabyrne,,‘pictiur a... nil’ actually made me cry hahahahahha,‘pictiur a... nil’ actually made cry hahahahahha,,1,1,0,0,0,0,0,0,0,0
1109814931371651072,Sun Mar 24 13:51:13 +0000 2019,QueeeeenSi,,Keeping your financial wits about you now does you a world of ... More for Aquarius https://t.co/o0JSQeS0t0,Keeping financial wit doe world ... More Aquarius,,0,0,0,0,0,1,0,0,0,0
1109814931380035585,Sun Mar 24 13:51:13 +0000 2019,davidbvrrera,,“pa” “papa” “papash” keep calling me that &amp; I’m gon’ fall in love with u bitch,“pa” “papa” “papash” keep calling &amp; I’m gon’ fall love u bitch,,2,2,1,1,1,1,0,0,0,1
1109814935574458369,Sun Mar 24 13:51:14 +0000 2019,lord00_,,@DuaaMal10840062 The other people they so donkey to run there mind to serve country like Iran,The people donkey run mind serve country like Iran,,2,0,0,1,0,0,0,0,1,0
1109814935557672960,Sun Mar 24 13:51:14 +0000 2019,_SyafiqIdham,,bloody hell,bloody hell,,2,2,2,2,2,0,0,0,0,0
1109814935591243776,Sun Mar 24 13:51:14 +0000 2019,MOORSHUD_CFC,,@ReekadoBanks So so humble!,So humble!,,1,1,0,1,0,1,0,0,0,0
1109814935561748481,Sun Mar 24 13:51:14 +0000 2019,dearjmien,,@NCTsmtown_DREAM jaemin congratulations for your first award with dreamies:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,jaemin congratulation first award dreamies,😭😭😭😭😭,0,0,0,0,0,1,1,1,1,1
1109814935587094529,Sun Mar 24 13:51:14 +0000 2019,MILKSHXKEAVERY,,@plantyphil i love twitter user @sydnieavery,love twitter user,,0,0,0,0,0,1,0,0,0,1
1109814939764441090,Sun Mar 24 13:51:15 +0000 2019,MRBIGGS333,,Sunday hoops watched all the games in my vegas condo good way to relax and avoid the people on the strip,Sunday hoop watched game vega condo good way relax avoid people strip,,2,1,1,0,0,1,1,1,1,1
1109814939777150976,Sun Mar 24 13:51:15 +0000 2019,ItszTraviezaXD,,My mom ready to hit me for something lmao,My mom ready hit something lmao,,1,0,0,0,1,0,1,0,0,0
1109814948153167872,Sun Mar 24 13:51:17 +0000 2019,vibhavarms,IndianMSM,Karnataka has a Non-BJP Government so #IndianMSM may not worry about debating it in today’s Primetime. https://t.co/KlyufPFn0f,Karnataka ha Non-BJP Government  may worry debating today’s Primetime.,,1,1,1,0,0,0,1,0,0,0
1109814952339099648,Sun Mar 24 13:51:18 +0000 2019,graveyardshitt,,"Troll out , catch my lil play then I roll out","Troll , catch lil play I roll",,0,0,0,0,0,0,0,1,0,0
1109814952351682561,Sun Mar 24 13:51:18 +0000 2019,kadajoza,,‘The end is nigh’: May’s ministers mull temporary replacement in cabinet coup against PM – report   https://t.co/9iDpEAZV0L,‘The end nigh’: May’s minister mull temporary replacement cabinet coup PM – report,,0,0,0,0,1,1,0,1,1,0
1109814952368300032,Sun Mar 24 13:51:18 +0000 2019,klynngar,,An opportunity to pursue a past interest may resurface out of ... More for Scorpio https://t.co/YmaH0WLCl3,An opportunity pursue past interest may resurface ... More Scorpio,,0,0,0,0,0,2,1,0,0,0
1109814952355729408,Sun Mar 24 13:51:18 +0000 2019,MarcelloJun,,One of the best ensemble casts ever.  One of the best shows ever.  Congratulations @Gingerhazing and… https://t.co/kh3cOXriF9,One best ensemble cast ever. One best show ever. Congratulations and…,,0,0,0,0,0,1,0,0,2,0
1109814956545867777,Sun Mar 24 13:51:19 +0000 2019,tvvvvts,,@kasxxxi I love you so much,I love much,,0,0,0,0,0,1,0,0,0,1
1109814956524867585,Sun Mar 24 13:51:19 +0000 2019,SameerBabbar,,"You’re doing your best to stay focused on the task at hand, bu... More for Aries https://t.co/AysmPRG5Eg","You’re best stay focused task hand, bu... More Aries",,0,0,0,0,0,1,0,0,0,0
1109814956562747392,Sun Mar 24 13:51:19 +0000 2019,MyKidsLove1,,@StrayKids_China @Stray_Kids Thank you so much !! @Stray_Kids  this is a amazing birthday gift for our boys :clapping_hands::smiling_face_with_heart-eyes:,Thank much !! amazing birthday gift boy,👏😍,1,0,0,1,0,2,2,2,0,2
1109814956550176768,Sun Mar 24 13:51:19 +0000 2019,johnrallan,,"@Gunnerdeaf @athanaseus @IamTedRoss Why waste the money?  Rejoining means paying FULL membership fee, loosing the P… https://t.co/niqLqWGeHa","Why waste money? Rejoining mean paying FULL membership fee, loosing P…",,2,0,0,1,2,1,1,1,1,1
1109814960719187968,Sun Mar 24 13:51:20 +0000 2019,lorrin_tate,,"You’re doing your best to stay focused on the task at hand, bu... More for Aries https://t.co/57WhZ9bzfi","You’re best stay focused task hand, bu... More Aries",,0,0,0,0,0,1,0,0,0,0
1109814960740290561,Sun Mar 24 13:51:20 +0000 2019,FITCH__mascot,,I’m so glad I’m at my chill job all today because this bouta be the start of a long ass week.,I’m glad I’m chill job today bouta start long week.,,0,0,0,0,0,2,3,0,0,1
1109814960736137216,Sun Mar 24 13:51:20 +0000 2019,Gabo_Lucero,,@Niiqoh96 3hours. Talk to me when you doctor.,3hours. Talk doctor.,,0,0,0,0,0,1,0,0,1,0
1109814960727703553,Sun Mar 24 13:51:20 +0000 2019,2rganid_eht,"taehyung,GetWellSoonTaehyung",What a wonderful human being :purple_heart:  #taehyung #GetWellSoonTaehyung @BTS_twt https://t.co/9MM3tDEMkL,What wonderful human  ,💜,0,0,0,0,0,1,0,1,1,1
1109814964934467585,Sun Mar 24 13:51:21 +0000 2019,ChetraiderATL,,down on her luck,luck,,0,0,0,0,0,1,1,1,0,1
1109814964917817346,Sun Mar 24 13:51:21 +0000 2019,harish_purohit,,"Mamta is spreading Congress Fobia that too after coming into force of the MCC, which is unethical.","Mamta spreading Congress Fobia coming force MCC, unethical.",,1,0,1,0,1,0,1,0,0,0
1109814969107910656,Sun Mar 24 13:51:22 +0000 2019,nothisanna,,@lesbianjinu Maybe go back to the store so they can help you??? I don't know.,Maybe go back store help you??? I know.,,0,0,0,0,0,1,1,0,0,0
1109814969120579590,Sun Mar 24 13:51:22 +0000 2019,Mojibur52855708,,@FIFAMobileDev Can i use joysticks for play fifa mobile?,Can use joystick play fifa mobile?,,0,0,0,0,0,0,1,0,0,0
1109814969133158400,Sun Mar 24 13:51:22 +0000 2019,MoleneVon,,@Bonn1eGreer He's trolling the Sunday morning news shows in America - like the chronic narcissist he is.,He's trolling Sunday morning news show America - like chronic narcissist is.,,1,1,0,0,0,0,0,0,1,0
1109814973331656704,Sun Mar 24 13:51:23 +0000 2019,profundo_basso,,@stushurlock @PCollinsTimes You seem to have answered your own rather pointless question.,You seem answered rather pointless question.,,1,1,0,0,0,1,0,0,0,0
1109814973339848705,Sun Mar 24 13:51:23 +0000 2019,micaelalctwa,,@kailaatcmn Tangna di pa mamsh may defense pa kami:woman_facepalming_light_skin_tone:,Tangna di pa mamsh may defense pa kami 🤦🏻‍♀️,,0,0,1,0,1,1,1,0,0,0
1109814973335777281,Sun Mar 24 13:51:23 +0000 2019,ctrlsite,,vote :kitchen_knife:,vote,🔪,1,1,0,0,1,1,1,1,1,1
1109814977513189377,Sun Mar 24 13:51:24 +0000 2019,mido3bitte,,@MartiGabii stunning shot of a beautiful bird Martina :smiling_face:️:thumbs_up:,stunning shot beautiful bird Martina ️,☺👍,1,1,1,0,1,1,0,1,0,1
1109814977534279682,Sun Mar 24 13:51:24 +0000 2019,LandoFree,,"It goes to the core of justice, equality, oppression, our self-determination, our freedom and democracy  The case o… https://t.co/opycWn6fOJ","It go core justice, equality, oppression, self-determination, freedom democracy The case o…",,2,2,2,1,1,5,0,0,3,2
1109814981728493568,Sun Mar 24 13:51:25 +0000 2019,jonsanders54,,Keeping your financial wits about you now does you a world of ... More for Aquarius https://t.co/zDcccQpy5M,Keeping financial wit doe world ... More Aquarius,,0,0,0,0,0,1,0,0,0,0
1109814981695033346,Sun Mar 24 13:51:25 +0000 2019,liddlelur,,'Real-life Daniel Blake''s barrister blasts legal aid cuts following tribunal win https://t.co/HuKFG074tc,'Real-life Daniel Blake''s barrister blast legal aid cut following tribunal win,,2,0,2,1,1,2,1,1,2,0
1109814981715910656,Sun Mar 24 13:51:25 +0000 2019,JeonSmile__,"BTSArmy,SquadGoals,RDMA",Tweet to vote for #BTSArmy for #SquadGoals! @radiodisney #RDMA @BTS_twt,Tweet vote  ! ,,1,1,0,0,1,1,1,1,1,1
1109814985905983488,Sun Mar 24 13:51:26 +0000 2019,joaqs_antonvjv2,,can I just be a travel writer pls,I travel writer pls,,0,0,0,0,0,1,0,0,0,0
1109814985910190081,Sun Mar 24 13:51:26 +0000 2019,Messitified,,@Messiesque__ Kai Havertz in a few years time. :thumbs_up:,Kai Havertz year time.,👍,0,0,0,0,0,0,1,0,0,0
1109814990079430656,Sun Mar 24 13:51:27 +0000 2019,chazwrld,,"keq is the most talented play in aggro,what a fucking idiot.","keq talented play aggro,what fucking idiot.",,1,0,0,1,0,0,0,0,0,0
1109814990100459520,Sun Mar 24 13:51:27 +0000 2019,MitchMcKidd87,,@DSPArchives Nothing to do with his TAHXIC attitude and deliberate tendency of banning his critics and those who pr… https://t.co/kjoObEjlCf,Nothing TAHXIC attitude deliberate tendency banning critic pr…,,1,0,0,0,0,1,0,0,0,0
1109814990104612865,Sun Mar 24 13:51:27 +0000 2019,GraceIsahMshel1,,"@kubumshel @IamAyock The one you know is enough, trust me","The one know enough, trust",,0,0,0,0,0,0,0,0,1,0
1109814990108688384,Sun Mar 24 13:51:27 +0000 2019,VimyEdmonton,,Congratulations to the Griffins and special shout out to all the alums and staff on both sides of the Nait/MacEwan… https://t.co/xF5PHJcjqQ,Congratulations Griffins special shout alum staff side Nait/MacEwan…,,0,0,0,0,1,1,0,1,0,1
1109814990087864321,Sun Mar 24 13:51:27 +0000 2019,KashallTheWise,,@Keir_Starmer Then back the Kyle-Wilson Wilson amendment. And be public in your support for it. Right now. With imm… https://t.co/LeeFXJ4mOg,Then back Kyle-Wilson Wilson amendment. And public support it. Right now. With imm…,,0,0,0,0,0,1,1,0,0,0
1109814990096269314,Sun Mar 24 13:51:27 +0000 2019,deplorablefor45,,@AOC You heard Trumps in favor of Oxygen right? I mean he really loves Oxygen! Quick! Go show him he’s horrible and… https://t.co/UsJFKW7yMl,You heard Trumps favor Oxygen right? I mean really love Oxygen! Quick! Go show he’s horrible and…,,1,0,1,1,1,1,0,0,1,1
1109814994281984000,Sun Mar 24 13:51:28 +0000 2019,keriagohard,,Keeping your financial wits about you now does you a world of ... More for Aquarius https://t.co/7rvWER5nZq,Keeping financial wit doe world ... More Aquarius,,0,0,0,0,0,1,0,0,0,0
1109814994294722560,Sun Mar 24 13:51:28 +0000 2019,jayjuanjones,Chrsitiantwitter,#Chrsitiantwitter Little known fact: not i my are you saved by faith you are sanctified by faith as well., Little known fact: saved faith sanctified faith well.,,0,0,0,0,0,2,2,0,3,2
1109814994294571008,Sun Mar 24 13:51:28 +0000 2019,MsJeNicole,,"Recent events appear to have a domino effect, giving you the o... More for Leo https://t.co/4jMSZJzeXv","Recent event appear domino effect, giving o... More Leo",,0,0,0,0,0,1,0,0,0,0
